Authors,Author full names,Author(s) ID,Year,Cited by,DOI,Link,stage1_status,stage1_matched_kws,stage2_status,stage2_matched_kws,final_status
Tyagi R.; Sunil B.D.Y.; Kumar M.; Bishwakarma H.; Saxena K.K.; Chandrashekar R.; Ali J.; Sehgal L.; Lakshmi A.A.,"Tyagi, Rashi (57210722006); Sunil, B.D.Y. (57217039793); Kumar, Monty (57225851832); Bishwakarma, Harish (57194457273); Saxena, Kuldeep K. (34974741700); Chandrashekar, Rakesh (57863280100); Ali, Jabir (59707753700); Sehgal, Lakshita (59518662600); Lakshmi, A. Anitha (57991559600)",57210722006; 57217039793; 57225851832; 57194457273; 34974741700; 57863280100; 59707753700; 59518662600; 57991559600,2025,7,10.1016/j.rsurfi.2025.100493,https://www.scopus.com/pages/publications/105000953619?origin=resultslist,passed_stage1,"plot, current",dropped_stage2,,dropped — no OCR keywords (stage 2)
Darris M.S.; Hossain A.; Chacko F.; Henaish A.M.A.; Soldatov A.V.; Shibli S.M.A.,"Darris, M.S. (57796222300); Hossain, Aslam (56797598000); Chacko, Francis (24337504300); Henaish, A.M.A. (56524476600); Soldatov, A.V. (7102129914); Shibli, S.M.A. (7004276112)",57796222300; 56797598000; 24337504300; 56524476600; 7102129914; 7004276112,2023,6,10.1016/j.molliq.2023.122770,https://www.scopus.com/pages/publications/85174710181?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Kosec T.; Kranjc A.; Rosborg B.; Legat A.,"Kosec, Tadeja (16426152200); Kranjc, Andrej (6601996876); Rosborg, Bo (6602406313); Legat, Andraž (55879850500)",16426152200; 6601996876; 6602406313; 55879850500,2015,14,10.1016/j.jnucmat.2015.01.058,https://www.scopus.com/pages/publications/84922572729?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang X.; Wang X.; Liu L.; Yi L.; Hu C.; Zhang X.; Yi W.,"Wang, Xingyan (35325730400); Wang, Xianyou (35231516500); Liu, Li (36068379000); Yi, Lanhua (57202224250); Hu, Chuanyue (8973296400); Zhang, Xiaoyan (57221514986); Yi, Wei (57206484589)",35325730400; 35231516500; 36068379000; 57202224250; 8973296400; 57221514986; 57206484589,2011,13,10.1016/j.synthmet.2011.06.013,https://www.scopus.com/pages/publications/80051600589?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
He X.; Zhu Q.; Hou B.; Cai Y.; Li C.; Fu L.; Wu L.,"He, Xinkuai (8658803000); Zhu, Qingyun (56095586400); Hou, Bailong (55651713500); Cai, Youxing (55326043400); Li, Chen (55656903100); Fu, Liqin (57089562000); Wu, Luye (36112241300)",8658803000; 56095586400; 55651713500; 55326043400; 55656903100; 57089562000; 36112241300,2015,6,10.1166/jnn.2015.10487,https://www.scopus.com/pages/publications/84956671699?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Yan L.; Yan S.; He Y.; Fan Y.; Cheng X.; Zhou H.; Zhong J.; Li Z.; Song J.; Li H.,"Yan, Liping (57716463700); Yan, Siming (14071877900); He, Yi (55376059100); Fan, Yi (56515756000); Cheng, Xinyu (57716725100); Zhou, Huilian (57850326900); Zhong, Jiamin (57716463600); Li, Zhiyuan (57191704509); Song, Jinxue (57679512900); Li, Hongjie (57201254386)",57716463700; 14071877900; 55376059100; 56515756000; 57716725100; 57850326900; 57716463600; 57191704509; 57679512900; 57201254386,2023,13,10.1016/j.surfcoat.2023.129883,https://www.scopus.com/pages/publications/85169811874?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ogwu A.; Hellwig T.; Doherty S.; Haddow D.; Möllmann K.-P.; Placido F.,"Ogwu, Abraham (55900570100); Hellwig, Thomas (57197083714); Doherty, Saul (8941838500); Haddow, David (6701416256); Möllmann, Klaus-Peter (7003531919); Placido, Francis (6701483962)",55900570100; 57197083714; 8941838500; 6701416256; 7003531919; 6701483962,2005,8,10.1117/12.603337,https://www.scopus.com/pages/publications/26844571393?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Quej-Aké L.; Marín-Cruz J.; Galván-Martínez R.; Contreras-Cuevas A.,"Quej-Aké, L. (56013585000); Marín-Cruz, J. (6506945708); Galván-Martínez, R. (7801607238); Contreras-Cuevas, A. (7005300323)",56013585000; 6506945708; 7801607238; 7005300323,2014,6,,https://www.scopus.com/pages/publications/84904569173?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Aliyu A.; Gupta A.; Srivastava C.,"Aliyu, Ahmed (57192712889); Gupta, Abhay (57200700131); Srivastava, Chandan (7006787036)",57192712889; 57200700131; 7006787036,2022,14,10.1007/s11661-022-06605-5,https://www.scopus.com/pages/publications/85124566485?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Jena S.; Laha S.; Swain B.P.,"Jena, Sanketa (57997582300); Laha, Soumyadeep (57215415207); Swain, Bibhu P. (9737627600)",57997582300; 57215415207; 9737627600,2025,5,10.1016/j.mssp.2025.109531,https://www.scopus.com/pages/publications/105001568951?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
AFSHARI M.; ABBASI R.; SOVIZI M.R.,"AFSHARI, Mortaza (57189844987); ABBASI, Robab (56258530300); SOVIZI, Mohammad Reza (6505754658)",57189844987; 56258530300; 6505754658,2020,13,10.1016/S1003-6326(19)65182-4,https://www.scopus.com/pages/publications/85078570450?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Qiu Y.; Li X.; Huang H.; Liu M.; Xia P.; Luo Y.; Zhou N.,"Qiu, Yang (57193903578); Li, Xintao (57339681600); Huang, Huilan (56625337300); Liu, Mingyang (57478139200); Xia, Peng (55262580000); Luo, Yajun (57188651331); Zhou, Nan (57206982322)",57193903578; 57339681600; 56625337300; 57478139200; 55262580000; 57188651331; 57206982322,2022,11,10.1016/j.vacuum.2022.111465,https://www.scopus.com/pages/publications/85137079501?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Li W.; Chen X.; Chen B.,"Li, Wenkai (57202098091); Chen, Xia (55739054600); Chen, Bin (57212324022)",57202098091; 55739054600; 57212324022,2018,13,10.1557/jmr.2018.86,https://www.scopus.com/pages/publications/85047104620?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Jin S.; Kwon J.; Lee J.M.; Kim Y.-R.; Albers J.G.; Choi Y.-W.; Choi S.M.; Eom K.; Seo M.H.,"Jin, Song (57209775091); Kwon, JunHwa (57208649386); Lee, Jong Min (59094580300); Kim, Ye-Rim (59332998600); Albers, Justin Georg (58028191200); Choi, Young-Woo (55927859000); Choi, Sung Mook (8643193500); Eom, KwangSup (58255749300); Seo, Min Ho (57217609397)",57209775091; 57208649386; 59094580300; 59332998600; 58028191200; 55927859000; 8643193500; 58255749300; 57217609397,2024,13,10.1002/advs.202402020,https://www.scopus.com/pages/publications/85204304764?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Choucri J.; Balbo A.; Zanotto F.; Grassi V.; Touhami M.E.; Mansouri I.; Monticelli C.,"Choucri, Jamal (57205116954); Balbo, Andrea (26641131100); Zanotto, Federica (26533686500); Grassi, Vincenzo (10143771000); Touhami, Mohamed Ebn (55887898500); Mansouri, Ilyass (57195984497); Monticelli, Cecilia (7003352808)",57205116954; 26641131100; 26533686500; 10143771000; 55887898500; 57195984497; 7003352808,2022,14,10.3390/ma15010144,https://www.scopus.com/pages/publications/85121829570?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Memar S.; Azadi M.; Abdoos H.,"Memar, Shayan (57227893500); Azadi, Mahboobeh (57202899570); Abdoos, Hassan (23979197700)",57227893500; 57202899570; 23979197700,2023,11,10.1016/j.matchemphys.2022.127124,https://www.scopus.com/pages/publications/85143353523?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang C.; Zhao C.; Li Y.; Yuan W.; Huang Y.; Cheng D.; Shen T.; Zhang J.; Liu J.; Jiang L.; Yang C.; Shen Q.; Yang H.,"Wang, Chen (57879395200); Zhao, Chenyang (57879553400); Li, Yue (57209508339); Yuan, Wenlin (58636677900); Huang, Yi (57209499830); Cheng, Di (55971011300); Shen, Tao (57207182188); Zhang, Ji (57210733712); Liu, Jie (57867564200); Jiang, Libei (57811631600); Yang, Chao (59696134200); Shen, Qianhong (35563517800); Yang, Hui (57215099129)",57879395200; 57879553400; 57209508339; 58636677900; 57209499830; 55971011300; 57207182188; 57210733712; 57867564200; 57811631600; 59696134200; 35563517800; 57215099129,2025,13,10.1016/j.apsusc.2025.163021,https://www.scopus.com/pages/publications/105000398285?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Sherif E.-S.M.; Ahmed A.H.; Abdo H.S.; Defallah M.N.,"Sherif, El-Sayed M. (15078189600); Ahmed, Ayman H. (12041274200); Abdo, Hany S. (55558620500); Defallah, Monerah N. (57316361200)",15078189600; 12041274200; 55558620500; 57316361200,2021,12,10.3390/cryst11101263,https://www.scopus.com/pages/publications/85118224651?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Xu J.; Liu W.; Jiang S.; Munroe P.; Xie Z.-H.,"Xu, Jiang (57189597012); Liu, Wei (57218181942); Jiang, Shuyun (8590134700); Munroe, Paul (7005376445); Xie, Zong-Han (13104456800)",57189597012; 57218181942; 8590134700; 7005376445; 13104456800,2019,13,10.1016/j.ultsonch.2018.09.008,https://www.scopus.com/pages/publications/85053115270?origin=resultslist,passed_stage1,"current, nyquist",dropped_stage2,,dropped — no OCR keywords (stage 2)
Liu R.; Sun H.; Jiang X.; Liu X.; Yan W.,"Liu, Rui (57503045600); Sun, Hongliang (35327996500); Jiang, Xiaosong (55499834700); Liu, Xili (57503045700); Yan, Weiwen (57497423000)",57503045600; 35327996500; 55499834700; 57503045700; 57497423000,2023,10,10.1016/j.matchemphys.2023.127384,https://www.scopus.com/pages/publications/85149748604?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Lavanya M.; Murthy V.R.; Rao P.,"Lavanya, M. (57222982760); Murthy, V.R. (7103311390); Rao, Padmalatha (55940958200)",57222982760; 7103311390; 55940958200,2018,12,10.24874/ti.2018.40.04.04,https://www.scopus.com/pages/publications/85060133546?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Sivashanmugam N.; Harikrishna K.L.; Rao S.R.K.; Justin S.J.S.; Wilson P.,"Sivashanmugam, N. (57216625882); Harikrishna, K.L. (36918553200); Rao, S R Koteswara (56972447500); Justin, S J Samuel (57196452324); Wilson, P. (56350831900)",57216625882; 36918553200; 56972447500; 57196452324; 56350831900,2023,14,10.1088/1402-4896/acf350,https://www.scopus.com/pages/publications/85170641780?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ren Z.; Fang L.; Wang H.; Ding P.; Zeng X.,"Ren, Zhenhua (55472993500); Fang, Lizheng (58738902200); Wang, Hui (58737676300); Ding, Peng (57204874038); Zeng, Xiantao (9232469200)",55472993500; 58738902200; 58737676300; 57204874038; 9232469200,2023,7,10.3390/ma16237249,https://www.scopus.com/pages/publications/85179137192?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Karbasi M.; Keshavarz Alamdari E.,"Karbasi, Maryam (6602224242); Keshavarz Alamdari, Eskandar (8385101100)",6602224242; 8385101100,2015,12,10.1007/s11663-014-0272-z,https://www.scopus.com/pages/publications/84939969833?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ahn S.; Oh K.; Kim M.; Youn J.; Jo K.; Kim K.; Kwon H.,"Ahn, Soohoon (26537056200); Oh, Kkochnim (55209134400); Kim, Minjoong (26664043400); Youn, Juyoung (55273705000); Jo, Kihoon (56115584700); Kim, Kwangmin (60386178200); Kwon, Hyuksang (35119239800)",26537056200; 55209134400; 26664043400; 55273705000; 56115584700; 60386178200; 35119239800,2014,13,10.1016/j.ijhydene.2014.03.207,https://www.scopus.com/pages/publications/84904761912?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Montemor M.F.; Simoes A.M.P.; Salta M.M.; Ferreira M.G.S.,"Montemor, M.F. (7004347821); Simoes, A.M.P. (7005778082); Salta, M.M. (6507172513); Ferreira, M.G.S. (7402787453)",7004347821; 7005778082; 6507172513; 7402787453,1995,7,10.4028/www.scientific.net/msf.192-194.867,https://www.scopus.com/pages/publications/0029474752?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ren Z.; Zhang J.; Wang X.; Cheng J.; Wang B.,"Ren, Zhihong (59006851300); Zhang, Jinyang (59501117100); Wang, Xilin (58609778400); Cheng, Jianli (55492656400); Wang, Bin (57037242900)",59006851300; 59501117100; 58609778400; 55492656400; 57037242900,2025,6,10.1016/j.colsurfa.2025.136323,https://www.scopus.com/pages/publications/85216676892?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Tavarez-Martínez G.M.; Onofre-Bustamante E.; De La Cruz-Terrazas E.C.; Escudero-Rincón M.L.; Domínguez-Crespo M.A.,"Tavarez-Martínez, G.M. (57210261728); Onofre-Bustamante, E. (57209051204); De La Cruz-Terrazas, E.C. (56035838300); Escudero-Rincón, M.L. (7005952504); Domínguez-Crespo, M.A. (8413429900)",57210261728; 57209051204; 56035838300; 7005952504; 8413429900,2019,14,10.1016/j.apsusc.2019.07.066,https://www.scopus.com/pages/publications/85070060235?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Guan S.; Ren Z.; Gao J.; Sun Y.; Zhu S.; Wang L.,"Guan, Shaokang (7101750456); Ren, Zhenwei (58173143200); Gao, Junheng (60384099900); Sun, Yufeng (55505695900); Zhu, Shijie (57198937418); Wang, Liguo (55991462900)",7101750456; 58173143200; 60384099900; 55505695900; 57198937418; 55991462900,2012,9,10.4028/www.scientific.net/MSF.706-709.504,https://www.scopus.com/pages/publications/84862938035?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Shahri Z.; Allahkaram S.R.; Soltani R.; Jafari H.,"Shahri, Z. (54882448700); Allahkaram, S.R. (6505592396); Soltani, R. (56732712200); Jafari, H. (58072089100)",54882448700; 6505592396; 56732712200; 58072089100,2024,8,10.1016/j.matchemphys.2024.129822,https://www.scopus.com/pages/publications/85200800870?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Atik B.; Bozkurt Y.B.; Kavasoğlu Y.S.; Kovacı H.; Çelik A.,"Atik, B. (58202161200); Bozkurt, Y.B. (57190025477); Kavasoğlu, Y. Seçer (58241878500); Kovacı, H. (55550279400); Çelik, A. (55416073900)",58202161200; 57190025477; 58241878500; 55550279400; 55416073900,2024,7,10.1016/j.surfcoat.2024.130384,https://www.scopus.com/pages/publications/85183455402?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Yoon S.; Oh S.M.; Lee C.W.; Lee J.-W.,"Yoon, Songhun (7404036205); Oh, Seung M. (7404103107); Lee, Chul Wee (56978344400); Lee, Jae-Won (58607006100)",7404036205; 7404103107; 56978344400; 58607006100,2010,14,10.1149/1.3490638,https://www.scopus.com/pages/publications/77957693484?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Feng J.-J.; Zhu J.-T.; Xu J.-J.; Chen H.-Y.,"Feng, Jiu-Ju (10241876100); Zhu, Jing-Tuo (22837364700); Xu, Jing-Juan (7408556565); Chen, Hong-Yuan (10239243000)",10241876100; 22837364700; 7408556565; 10239243000,2009,12,10.1166/jnn.2009.SE23,https://www.scopus.com/pages/publications/66449092332?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Fernández A.G.; Cabeza L.F.,"Fernández, Angel G. (35477005700); Cabeza, Luisa F. (7004085845)",35477005700; 7004085845,2020,10,10.3390/app10113724,https://www.scopus.com/pages/publications/85086093714?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Durga P.V.; Nagini M.; Jyothirmayi A.; Reddy A.V.; Bakshi S.R.; Vijay R.,"Durga, P.V. (57216435676); Nagini, M. (55443014800); Jyothirmayi, A. (23970862800); Reddy, A.V. (9336547600); Bakshi, S.R. (24177950800); Vijay, R. (49962649800)",57216435676; 55443014800; 23970862800; 9336547600; 24177950800; 49962649800,2022,9,10.1016/j.matchemphys.2022.126586,https://www.scopus.com/pages/publications/85135812727?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Hassan N.; Lu S.; Xu W.; Ge H.; Naseer M.A.; Zahid M.; Sultana A.; Khan W.A.,"Hassan, Noor (58296064500); Lu, Shixiang (24473209800); Xu, Wenguo (55784174200); Ge, He (57218660018); Naseer, Muhammad Adnan (57218658764); Zahid, Muhammad (59092374500); Sultana, Asia (57201518202); Khan, Waqar Azeem (57209919214)",58296064500; 24473209800; 55784174200; 57218660018; 57218658764; 59092374500; 57201518202; 57209919214,2021,13,10.1016/j.jpcs.2020.109704,https://www.scopus.com/pages/publications/85089938129?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Lillard R.S.; Butt D.P.,"Lillard, R.Scott (7004120502); Butt, Darryl P. (35549200400)",7004120502; 35549200400,1999,9,10.1016/S1044-5803(99)00030-3,https://www.scopus.com/pages/publications/0033172292?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Vedadi A.; Wang X.; Parvej M.S.; Yuan Q.; Azarmi F.; Battocchi D.; Lin Z.; Wang Y.,"Vedadi, Amin (57222078866); Wang, Xinnan (37084642900); Parvej, M. Subbir (60052416500); Yuan, Quan (57223310769); Azarmi, Fardad (23099310800); Battocchi, Dante (8607561400); Lin, Zhibin (23088599300); Wang, Yechun (58398435800)",57222078866; 37084642900; 60052416500; 57223310769; 23099310800; 8607561400; 23088599300; 58398435800,2021,6,10.1007/s11998-021-00472-2,https://www.scopus.com/pages/publications/85105467763?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Jiang Q.; Hu G.; Peng Z.; Du K.; Cao Y.; Tang D.,"Jiang, Qinglai (57681267700); Hu, Guorong (8077440400); Peng, Zhongdong (8077440600); Du, Ke (13608258200); Cao, Yanbing (26647311600); Tang, Daichun (56200029800)",57681267700; 8077440400; 8077440600; 13608258200; 26647311600; 56200029800,2009,6,10.1007/s12598-009-0118-z,https://www.scopus.com/pages/publications/72949092663?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zaharia M.G.; Stanciu S.; Cimpoesu R.; Ionita I.; Cimpoesu N.,"Zaharia, Marius Gabriel (57211053408); Stanciu, Sergiu (23995956100); Cimpoesu, Ramona (36612841800); Ionita, Iulian (16230159200); Cimpoesu, Nicanor (26421071700)",57211053408; 23995956100; 36612841800; 16230159200; 26421071700,2018,11,10.1016/j.apsusc.2017.10.093,https://www.scopus.com/pages/publications/85032292959?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Uvida M.C.; Trentin A.; Pulcinelli S.H.; Santilli C.V.; Hammer P.,"Uvida, Mayara Carla (57198346789); Trentin, Andressa (57198358908); Pulcinelli, Sandra Helena (7005359029); Santilli, Celso Valentim (7005180014); Hammer, Peter (7102050867)",57198346789; 57198358908; 7005359029; 7005180014; 7102050867,2024,5,10.1016/j.apsusc.2024.160100,https://www.scopus.com/pages/publications/85190509999?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ponmariappan S.; Maruthamuthu S.; Palaniappan R.,"Ponmariappan, S. (6507332314); Maruthamuthu, S. (59909240500); Palaniappan, R. (57219982255)",6507332314; 59909240500; 57219982255,2004,12,,https://www.scopus.com/pages/publications/22944486635?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Zhou Y.; Ma Y.; Qi C.; Shen L.; Fu Q.; Sun Y.; Liu Y.,"Zhou, Yaya (57193670498); Ma, Yibing (57193666875); Qi, Chunhong (57205712147); Shen, Luyan (57208656183); Fu, Qiang (57191522227); Sun, Youyi (8612520800); Liu, Yaqing (58871554400)",57193670498; 57193666875; 57205712147; 57208656183; 57191522227; 8612520800; 58871554400,2021,7,10.1080/02670844.2020.1776668,https://www.scopus.com/pages/publications/85087123498?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
